=== ppl_streaming start 2026-08-16 00:27:42 ===
corpus /Users/kk/work/research/dsv4-streaming/streaming/../logs/ppl_corpus.npy (200,000 tokens, 195 windows available); running first 195 windows x 1024 tokens; cache 8.0 GB, store lru
[store] prefill (get_many) reads: page-cached; insert policy: fill-no-evict
[load] resident weights in 0.9s (9.4 GB active)
[load] done in 0.9s
[win 71/195] nll_sum 1351.01 over 1023 tok  ppl 3.7458  cumulative ppl 5.6775  78s (13.10 tok/s)  store {'hits': 39543, 'misses': 595365, 'hit_rate': 0.0623, 'read_gb': 8427.85, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 594800}  mem peak 25.3 GB
[win 72/195] nll_sum 1241.18 over 1023 tok  ppl 3.3645  cumulative ppl 5.6363  72s (14.32 tok/s)  store {'hits': 40108, 'misses': 603664, 'hit_rate': 0.0623, 'read_gb': 8545.33, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 603099}  mem peak 25.3 GB
[win 73/195] nll_sum 1324.88 over 1023 tok  ppl 3.6513  cumulative ppl 5.6029  72s (14.23 tok/s)  store {'hits': 40673, 'misses': 612151, 'hit_rate': 0.0623, 'read_gb': 8665.47, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 611586}  mem peak 25.3 GB
[win 74/195] nll_sum 1346.06 over 1023 tok  ppl 3.7277  cumulative ppl 5.5722  79s (12.96 tok/s)  store {'hits': 41238, 'misses': 620424, 'hit_rate': 0.0623, 'read_gb': 8782.58, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 619859}  mem peak 25.3 GB
[win 75/195] nll_sum 1308.09 over 1023 tok  ppl 3.5919  cumulative ppl 5.5396  79s (13.02 tok/s)  store {'hits': 41803, 'misses': 628797, 'hit_rate': 0.0623, 'read_gb': 8901.11, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 628232}  mem peak 25.3 GB
[win 76/195] nll_sum 1307.22 over 1023 tok  ppl 3.5889  cumulative ppl 5.5081  78s (13.15 tok/s)  store {'hits': 42368, 'misses': 637076, 'hit_rate': 0.0624, 'read_gb': 9018.31, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 636511}  mem peak 25.3 GB
[win 77/195] nll_sum 1262.99 over 1023 tok  ppl 3.4370  cumulative ppl 5.4744  77s (13.38 tok/s)  store {'hits': 42932, 'misses': 645334, 'hit_rate': 0.0624, 'read_gb': 9135.2, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 644769}  mem peak 25.3 GB
[win 78/195] nll_sum 1378.71 over 1023 tok  ppl 3.8486  cumulative ppl 5.4498  78s (13.18 tok/s)  store {'hits': 43497, 'misses': 653542, 'hit_rate': 0.0624, 'read_gb': 9251.39, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 652977}  mem peak 25.3 GB
[win 79/195] nll_sum 1526.32 over 1023 tok  ppl 4.4460  cumulative ppl 5.4357  79s (12.94 tok/s)  store {'hits': 44062, 'misses': 662183, 'hit_rate': 0.0624, 'read_gb': 9373.71, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 661618}  mem peak 25.3 GB
[win 80/195] nll_sum 1844.38 over 1023 tok  ppl 6.0673  cumulative ppl 5.4432  85s (11.99 tok/s)  store {'hits': 44627, 'misses': 671064, 'hit_rate': 0.0624, 'read_gb': 9499.43, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 670499}  mem peak 25.3 GB
[win 81/195] nll_sum 2082.85 over 1023 tok  ppl 7.6601  cumulative ppl 5.4662  88s (11.63 tok/s)  store {'hits': 45192, 'misses': 679840, 'hit_rate': 0.0623, 'read_gb': 9623.66, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 679275}  mem peak 25.3 GB
[win 82/195] nll_sum 2435.71 over 1023 tok  ppl 10.8152  cumulative ppl 5.5119  76s (13.41 tok/s)  store {'hits': 45757, 'misses': 688593, 'hit_rate': 0.0623, 'read_gb': 9747.57, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 688028}  mem peak 25.3 GB
[win 83/195] nll_sum 2746.52 over 1023 tok  ppl 14.6549  cumulative ppl 5.5772  80s (12.79 tok/s)  store {'hits': 46322, 'misses': 697134, 'hit_rate': 0.0623, 'read_gb': 9868.47, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 696569}  mem peak 25.3 GB
[win 84/195] nll_sum 2591.69 over 1023 tok  ppl 12.5965  cumulative ppl 5.6316  75s (13.74 tok/s)  store {'hits': 46887, 'misses': 705639, 'hit_rate': 0.0623, 'read_gb': 9988.87, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 705074}  mem peak 25.3 GB
[win 85/195] nll_sum 2607.98 over 1023 tok  ppl 12.7987  cumulative ppl 5.6862  76s (13.56 tok/s)  store {'hits': 47452, 'misses': 714092, 'hit_rate': 0.0623, 'read_gb': 10108.53, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 713527}  mem peak 25.3 GB
[win 86/195] nll_sum 1925.74 over 1023 tok  ppl 6.5695  cumulative ppl 5.6958  74s (13.76 tok/s)  store {'hits': 48017, 'misses': 722624, 'hit_rate': 0.0623, 'read_gb': 10229.3, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 722059}  mem peak 25.3 GB
[win 87/195] nll_sum 1202.74 over 1023 tok  ppl 3.2404  cumulative ppl 5.6590  73s (14.12 tok/s)  store {'hits': 48582, 'misses': 730937, 'hit_rate': 0.0623, 'read_gb': 10346.98, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 730372}  mem peak 25.3 GB
[win 88/195] nll_sum 1485.83 over 1023 tok  ppl 4.2734  cumulative ppl 5.6410  76s (13.47 tok/s)  store {'hits': 49147, 'misses': 739372, 'hit_rate': 0.0623, 'read_gb': 10466.38, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 738807}  mem peak 25.3 GB
[win 89/195] nll_sum 1757.49 over 1023 tok  ppl 5.5732  cumulative ppl 5.6402  77s (13.23 tok/s)  store {'hits': 49712, 'misses': 747840, 'hit_rate': 0.0623, 'read_gb': 10586.26, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 747275}  mem peak 25.3 GB
[win 90/195] nll_sum 1769.22 over 1023 tok  ppl 5.6375  cumulative ppl 5.6402  80s (12.78 tok/s)  store {'hits': 50277, 'misses': 756343, 'hit_rate': 0.0623, 'read_gb': 10706.62, 'cached_gb': 8.0, 'decode_hits': 0, 'decode_misses': 0, 'decode_read_gb': 0.0, 'noevict_skipped': 755778}  mem peak 25.3 GB
